Date,Open,High,Low,Close,Adj Close,Volume
2019-12-19,42.090000,42.279999,41.669998,41.900002,41.067081,4290135
2019-12-20,41.630001,41.869999,41.430000,41.779999,40.949467,6464574
2019-12-23,41.750000,41.900002,41.590000,41.849998,41.018074,957206
2019-12-24,41.570000,41.790001,41.520000,41.790001,40.959267,740490
2019-12-27,41.790001,41.860001,41.669998,41.810001,40.978870,815090
2019-12-30,41.959999,42.000000,41.720001,41.980000,41.145493,951023
2019-12-31,41.669998,41.779999,41.049999,41.400002,40.577023,1632999
2020-01-02,40.950001,41.580002,40.950001,41.439999,40.616222,1019737
2020-01-03,42.270000,42.334999,41.810001,41.840000,41.008274,1162985
2020-01-06,41.810001,42.299999,41.599998,42.200001,41.361118,1986898
2020-01-07,42.980000,43.299999,42.830002,43.070000,42.213825,2737164
2020-01-08,43.160000,43.189999,42.340000,42.919998,42.066803,1544445
2020-01-09,43.160000,43.485001,42.990002,43.290001,42.429451,1610699
2020-01-10,43.500000,43.990002,43.470001,43.900002,43.027328,1388923
2020-01-13,43.410000,43.660000,43.270000,43.599998,42.733288,1259945
2020-01-14,43.450001,43.580002,43.060001,43.430000,42.566666,2057089
2020-01-15,43.599998,43.820000,43.320000,43.669998,42.801895,2833680
2020-01-16,44.290001,44.299999,43.759998,43.990002,43.115540,2168165
2020-01-17,44.389999,44.520000,44.240002,44.259998,43.380165,1388882
2020-01-20,44.020000,44.160000,43.650002,43.919998,43.046925,1564613
2020-01-21,44.000000,44.119999,43.810001,44.090000,43.213547,1689971
2020-01-22,44.540001,44.900002,44.360001,44.770000,43.880028,2004763
2020-01-23,45.250000,45.270000,44.419998,44.520000,43.635002,1558579
2020-01-24,45.189999,45.230000,44.610001,44.910000,44.017246,1407109
2020-01-28,44.900002,44.970001,44.240002,44.320000,43.438976,1598136
2020-01-29,44.700001,45.049999,44.610001,44.880001,43.987843,1705518
2020-01-30,45.290001,45.490002,45.020000,45.490002,44.585720,2015400
2020-01-31,45.099998,45.529999,45.099998,45.209999,44.311279,5501270
2020-02-03,44.799999,45.209999,44.549999,45.090000,44.193668,1325076
2020-02-04,44.930000,45.380001,44.910000,45.060001,44.164265,2455728
2020-02-05,45.029999,45.450001,44.790001,44.930000,44.036850,1699771
2020-02-06,45.500000,45.619999,45.080002,45.549999,44.644524,1786888
2020-02-07,45.849998,45.849998,45.285000,45.549999,44.644524,1925080
2020-02-10,45.840000,45.869999,45.279999,45.740002,44.830746,1248758
2020-02-11,46.090000,46.180000,45.689999,45.849998,44.938557,1428938
2020-02-12,46.220001,46.220001,45.230000,45.389999,44.487705,1970574
2020-02-13,45.650002,45.730000,45.389999,45.610001,44.703335,2231209
2020-02-14,45.500000,45.650002,45.400002,45.650002,44.742538,1690046
2020-02-17,45.500000,45.619999,45.349998,45.450001,44.546513,1354386
2020-02-18,45.000000,45.480000,45.000000,45.250000,44.350487,2374304
2020-02-19,45.849998,46.959999,45.599998,46.549999,45.624645,2677292
2020-02-20,47.250000,47.415001,46.930000,46.939999,46.006889,2534479
2020-02-21,46.310001,46.509998,45.630001,46.020000,45.105183,2641721
2020-02-24,44.320000,44.544998,44.029999,44.130001,43.969334,3773557
2020-02-25,43.080002,43.410000,42.549999,42.549999,42.395084,3255138
2020-02-26,42.299999,42.740002,41.939999,42.410000,42.255596,3530923
2020-02-27,42.400002,42.990002,41.599998,41.860001,41.707600,4072399
2020-02-28,41.000000,41.189999,40.529999,40.650002,40.502003,5146275
2020-03-02,39.799999,40.599998,39.570000,40.599998,40.452183,3458735
2020-03-03,40.599998,41.090000,40.299999,40.299999,40.153275,4512909
2020-03-04,39.250000,40.160000,39.250000,39.700001,39.555462,3573112
2020-03-05,40.549999,40.790001,40.200001,40.389999,40.242950,3252025
2020-03-06,40.200001,40.240002,39.200001,39.200001,39.057281,2311097
2020-03-09,38.000000,38.605000,37.680000,37.889999,37.752052,4133682
2020-03-10,36.009998,38.910000,36.009998,38.910000,38.768337,4811594
2020-03-11,38.419998,38.799999,37.294998,37.500000,37.363472,6262758
2020-03-12,36.930000,37.270000,34.900002,35.040001,34.912430,6028013
2020-03-13,32.500000,37.849998,31.730000,37.849998,37.712196,7934010
2020-03-16,36.200001,36.950001,35.209999,35.849998,35.719479,5359559
2020-03-17,35.000000,38.169998,35.000000,37.959999,37.821796,6065810
2020-03-18,37.980000,38.099998,33.110001,34.200001,34.075485,6532054
2020-03-19,35.020000,35.880001,33.639999,34.889999,34.762974,4615581
2020-03-20,35.000000,36.169998,32.970001,33.279999,33.158833,7228002
2020-03-23,31.000000,32.040001,29.750000,31.020000,30.907064,5827906
2020-03-24,31.049999,31.870001,30.440001,31.680000,31.564661,5242219
2020-03-25,34.520000,34.529999,31.700001,33.410000,33.288361,5960393
2020-03-26,34.400002,35.389999,33.959999,34.770000,34.643410,3616308
2020-03-27,35.540001,35.959999,32.180000,32.250000,32.132584,6421598
2020-03-30,32.500000,35.889999,32.369999,35.889999,35.759331,3109600
2020-03-31,36.540001,37.349998,33.830002,34.270000,34.145229,4115045
2020-04-01,34.990002,35.889999,34.360001,35.680000,35.550098,3239833
2020-04-02,34.500000,36.480000,34.000000,35.889999,35.759331,2881594
2020-04-03,35.950001,36.259998,34.220001,34.669998,34.543774,3061345
2020-04-06,34.849998,37.529999,34.740002,36.689999,36.556419,3212422
2020-04-07,37.799999,37.959999,34.880001,35.310001,35.181446,4028252
2020-04-08,35.070000,37.169998,34.880001,36.160000,36.028351,4209974
2020-04-09,37.459999,37.500000,36.330002,37.500000,37.363472,2667890
2020-04-14,37.389999,37.860001,36.889999,37.810001,37.672344,3163350
2020-04-15,37.759998,37.980000,37.270000,37.660000,37.522888,2707971
2020-04-16,37.169998,37.849998,36.740002,37.520000,37.383400,3253841
2020-04-17,38.009998,38.730000,37.919998,38.119999,37.981213,1872583
2020-04-20,37.799999,38.180000,36.980000,36.980000,36.845364,1916068
2020-04-21,36.880001,37.259998,36.090000,36.369999,36.237583,2033838
2020-04-22,36.000000,36.869999,35.580002,36.520000,36.387039,2927951
2020-04-23,37.139999,37.189999,36.299999,36.560001,36.426895,2099436
2020-04-24,36.200001,36.900002,36.150002,36.650002,36.516567,3347201
2020-04-27,36.840000,37.740002,36.599998,37.619999,37.483032,2126802
2020-04-28,38.549999,38.599998,37.270000,37.730000,37.592632,2022831
2020-04-29,37.619999,37.619999,36.820000,37.490002,37.353508,1870826
2020-04-30,37.500000,38.240002,37.270000,37.689999,37.552776,2765312
2020-05-01,37.020000,37.200001,36.330002,36.330002,36.197731,2509592
2020-05-04,35.840000,36.939999,35.759998,36.779999,36.646091,1623731
2020-05-05,36.770000,37.270000,36.610001,37.049999,36.915108,1523993
2020-05-06,36.630001,36.889999,36.349998,36.650002,36.516567,1562522
2020-05-07,36.450001,36.639999,36.009998,36.400002,36.267479,2418548
2020-05-08,36.450001,37.619999,36.430000,37.450001,37.313652,2146783
2020-05-11,37.650002,38.110001,37.400002,37.849998,37.712196,1643955
2020-05-12,37.389999,37.889999,37.310001,37.740002,37.602600,1616964
2020-05-13,37.250000,37.650002,36.759998,37.590000,37.453144,2028045
2020-05-14,37.160000,37.880001,37.139999,37.549999,37.413288,1886069
2020-05-15,37.279999,37.919998,37.180000,37.900002,37.762016,1981173
2020-05-18,38.099998,38.279999,37.770000,38.150002,38.011105,1217514
2020-05-19,39.150002,39.330002,38.790001,38.790001,38.648777,1840939
2020-05-20,38.500000,39.270000,38.080002,38.919998,38.778301,1507534
2020-05-21,38.950001,39.279999,38.689999,38.880001,38.738449,1573552
2020-05-22,38.680000,39.099998,38.330002,38.860001,38.718521,1308995
2020-05-25,39.590000,39.770000,39.110001,39.500000,39.356190,1647179
2020-05-26,39.720001,40.919998,39.599998,40.840000,40.691311,3059335
2020-05-27,40.389999,40.980000,39.959999,40.639999,40.492039,2943985
2020-05-28,41.110001,41.320000,40.509998,40.750000,40.601639,1966309
2020-05-29,40.500000,40.900002,40.029999,40.369999,40.223022,6164057
2020-06-01,39.860001,40.660000,39.779999,40.660000,40.511967,1484732
2020-06-02,40.509998,41.480000,40.500000,41.099998,40.950363,1795467
2020-06-03,41.000000,41.740002,40.799999,41.580002,41.428619,1555936
2020-06-04,41.700001,42.549999,41.599998,42.299999,42.145996,2634310
2020-06-05,41.990002,41.990002,41.520000,41.709999,41.558144,1744430
2020-06-09,42.330002,42.889999,41.650002,41.770000,41.617924,3633966
2020-06-10,41.900002,44.160000,41.860001,43.820000,43.660461,3762439
2020-06-11,42.790001,43.549999,42.290001,42.570000,42.415012,3271847
2020-06-12,41.959999,43.060001,41.910000,42.470001,42.315376,2772776
2020-06-15,41.639999,41.950001,40.900002,41.029999,40.880619,3489448
2020-06-16,41.980000,42.970001,41.590000,42.490002,42.335304,3392966
2020-06-17,42.750000,43.230000,42.500000,43.119999,42.963009,2655016
2020-06-18,42.869999,43.099998,42.360001,42.549999,42.395084,4211968
2020-06-19,43.139999,43.480000,42.330002,43.139999,42.982937,9569871
2020-06-22,42.509998,43.759998,42.509998,43.410000,43.251953,1810573
2020-06-23,43.980000,44.250000,43.230000,43.910000,43.750134,2211747
2020-06-24,44.099998,44.290001,43.820000,43.889999,43.730206,2151034
2020-06-25,43.700001,44.330002,43.500000,43.700001,43.540897,2090835
2020-06-26,43.450001,44.090000,43.349998,43.910000,43.750134,2931132
2020-06-29,43.349998,44.160000,43.060001,43.860001,43.700317,2115594
2020-06-30,44.889999,45.310001,44.439999,44.830002,44.666786,3359648
2020-07-01,44.680000,45.290001,44.419998,45.020000,44.856094,1518829
2020-07-02,45.160000,45.450001,44.869999,45.360001,45.194855,2195687
2020-07-03,45.779999,46.180000,45.419998,46.110001,45.942123,1324816
2020-07-06,46.119999,46.380001,45.930000,45.930000,45.762779,1230148
2020-07-07,46.509998,46.730000,45.900002,46.349998,46.181248,1895458
2020-07-08,46.490002,46.730000,45.419998,45.480000,45.314419,2190413
2020-07-09,45.480000,46.099998,45.480000,45.650002,45.483799,1621307
2020-07-10,45.500000,45.930000,45.365002,45.490002,45.324383,1485061
2020-07-13,45.990002,46.369999,45.840000,46.049999,45.882343,1854817
2020-07-14,45.740002,46.180000,45.590000,45.980000,45.812595,2226797
2020-07-15,46.349998,46.869999,46.060001,46.860001,46.689396,1520079
