Date,Open,High,Low,Close,Adj Close,Volume
2019-12-19,284.570007,287.220001,281.450012,282.559998,279.743774,1593918
2019-12-20,282.559998,284.670013,280.339996,281.470001,278.664642,2406730
2019-12-23,280.000000,283.440002,278.640015,278.640015,275.862885,483049
2019-12-24,278.640015,283.570007,278.640015,282.290009,279.476471,274977
2019-12-27,283.700012,283.890015,280.070007,280.420013,277.625122,417484
2019-12-30,283.029999,283.029999,278.809998,281.959991,279.149750,299346
2019-12-31,279.790009,280.279999,275.149994,275.760010,273.011566,549081
2020-01-02,274.799988,278.570007,274.459991,275.040009,272.298767,378816
2020-01-03,280.000000,280.970001,276.190002,277.299988,274.536194,427336
2020-01-06,276.000000,277.279999,273.869995,276.799988,274.041168,398061
2020-01-07,280.890015,284.000000,278.739990,283.420013,280.595215,514937
2020-01-08,286.489990,286.579987,279.019989,285.850006,283.001007,665873
2020-01-09,288.100006,291.459991,288.100006,291.100006,288.198669,824467
2020-01-10,295.519989,299.420013,294.000000,299.299988,296.316925,732056
2020-01-13,297.190002,297.429993,293.459991,294.500000,291.564789,614154
2020-01-14,299.829987,299.899994,295.470001,296.500000,293.544830,776584
2020-01-15,296.500000,298.410004,292.950012,297.739990,294.772491,751141
2020-01-16,299.940002,301.040009,298.200012,300.890015,297.891113,892516
2020-01-17,302.000000,302.899994,299.149994,300.100006,297.108948,740484
2020-01-20,303.000000,305.000000,301.850006,303.450012,300.425598,567897
2020-01-21,304.450012,304.950012,302.144989,304.339996,301.306702,647097
2020-01-22,304.339996,309.470001,303.320007,308.500000,305.425262,723982
2020-01-23,308.000000,308.000000,303.640015,307.190002,304.128296,675594
2020-01-24,308.450012,313.589996,308.019989,310.700012,307.603333,1002584
2020-01-28,319.000000,319.000000,310.500000,312.660004,309.543762,844000
2020-01-29,313.989990,316.529999,312.320007,316.089996,312.939575,906894
2020-01-30,312.619995,315.649994,310.489990,310.489990,307.395386,1073787
2020-01-31,314.000000,314.000000,310.470001,312.049988,308.939850,2373938
2020-02-03,309.500000,312.769989,309.010010,311.410004,308.306213,750218
2020-02-04,311.329987,316.920013,311.279999,313.350006,310.226929,839068
2020-02-05,321.000000,321.220001,314.470001,315.640015,312.494080,979794
2020-02-06,321.049988,323.230011,317.700012,320.619995,317.424438,992547
2020-02-07,322.000000,322.329987,319.109985,320.029999,316.840302,855995
2020-02-10,322.670013,323.790009,318.119995,322.959991,319.741119,528210
2020-02-11,323.570007,326.299988,322.059998,325.730011,322.483521,772919
2020-02-12,335.010010,335.989990,320.279999,328.250000,324.978394,1013939
2020-02-13,331.670013,333.000000,328.059998,330.989990,327.691071,831417
2020-02-14,329.230011,332.489990,329.100006,331.190002,327.889099,828285
2020-02-17,333.690002,333.890015,331.000000,332.549988,329.235535,1022154
2020-02-18,332.799988,333.549988,330.010010,331.170013,327.869293,619205
2020-02-19,334.880005,341.000000,332.609985,341.000000,337.601318,990943
2020-02-20,339.420013,342.750000,337.029999,338.679993,335.304413,1201682
2020-02-21,338.679993,339.380005,336.359985,336.399994,333.047150,686128
2020-02-24,333.000000,333.989990,325.019989,325.459991,322.216187,1178590
2020-02-25,314.859985,326.720001,314.200012,324.000000,320.770752,1052795
2020-02-26,317.500000,319.089996,310.589996,310.589996,307.494385,1030580
