Date,Open,High,Low,Close,Adj Close,Volume
2019-12-19,28.100000,28.230000,27.959999,28.209999,27.890841,5088680
2019-12-20,28.139999,28.740000,27.920000,28.740000,28.414845,10731351
2019-12-23,28.500000,28.650000,28.150000,28.549999,28.226994,1843118
2019-12-24,28.650000,29.340000,28.629999,29.230000,28.899300,1667285
2019-12-27,29.670000,29.790001,29.430000,29.629999,29.294773,2909448
2019-12-30,29.719999,30.150000,29.430000,30.059999,29.719910,2591339
2019-12-31,30.190001,30.549999,30.150000,30.250000,29.907761,2779032
2020-01-02,30.209999,30.240000,29.780001,29.820000,29.482624,1789979
2020-01-03,30.440001,30.440001,29.410000,30.180000,29.838552,3270022
2020-01-06,30.700001,31.440001,30.629999,31.370001,31.015089,4282723
2020-01-07,31.139999,31.200001,30.360001,30.760000,30.411991,3731516
2020-01-08,31.190001,32.320000,30.930000,32.000000,31.637962,5838054
2020-01-09,31.370001,31.520000,31.030001,31.190001,30.837126,4919539
2020-01-10,31.129999,31.129999,30.514999,30.740000,30.392218,2870009
2020-01-13,30.969999,31.059999,30.570000,30.750000,30.402103,2190038
2020-01-14,30.309999,30.420000,29.940001,30.389999,30.046177,3176151
2020-01-15,30.799999,31.440001,30.760000,31.320000,30.965656,3186083
2020-01-16,31.719999,31.959999,31.330000,31.639999,31.282034,2843682
2020-01-17,31.770000,31.980000,31.559999,31.900000,31.539093,1567790
2020-01-20,32.049999,32.310001,32.049999,32.139999,31.776377,2542071
2020-01-21,32.279999,32.639999,32.119999,32.509998,32.142189,2207818
2020-01-22,32.400002,32.730000,32.000000,32.200001,31.835701,2445025
2020-01-23,32.139999,32.290001,31.455000,31.600000,31.242489,2441101
2020-01-24,31.900000,32.169998,31.670000,31.980000,31.618187,2287262
2020-01-28,32.560001,32.730000,31.780001,32.020000,31.657736,3192950
2020-01-29,31.500000,31.610001,31.110001,31.360001,31.005203,2186730
2020-01-30,30.580000,30.650000,29.750000,30.480000,30.135159,4139334
2020-01-31,30.049999,30.299999,29.370001,29.530001,29.195908,5554260
2020-02-03,29.750000,30.030001,29.430000,29.450001,29.116812,3064522
2020-02-04,28.990000,29.405001,28.690001,29.309999,28.978395,4517960
2020-02-05,28.650000,29.080000,28.520000,29.040001,28.711451,3170268
2020-02-06,29.000000,29.049999,28.719999,28.860001,28.533487,3647169
2020-02-07,29.040001,29.160000,28.879999,28.990000,28.662016,3315633
2020-02-10,29.350000,29.684999,28.889999,29.620001,29.284889,2563022
2020-02-11,29.950001,30.115000,29.620001,29.799999,29.462851,2627187
2020-02-12,29.750000,29.790001,29.440001,29.549999,29.215679,2474011
2020-02-13,29.889999,29.889999,28.820000,29.040001,28.711451,3886827
2020-02-14,28.700001,28.770000,27.965000,27.990000,27.673328,6083402
2020-02-17,28.059999,28.270000,27.719999,27.780001,27.465706,2684156
2020-02-18,27.639999,27.639999,27.190001,27.389999,27.080116,3134041
2020-02-19,28.260000,28.590000,28.070000,28.280001,27.960049,4082286
2020-02-20,28.309999,28.540001,28.190001,28.309999,28.102547,3427301
2020-02-21,28.700001,28.750000,28.270000,28.719999,28.509542,3429907
2020-02-24,29.650000,30.260000,29.565001,30.170000,29.948917,5764357
2020-02-25,30.900000,30.950001,28.969999,29.090000,28.876831,5123492
2020-02-26,28.090000,28.920000,28.090000,28.240000,28.033060,3150365
2020-02-27,28.600000,28.700001,27.905001,28.600000,28.390423,3941996
2020-02-28,27.200001,27.570000,26.299999,26.299999,26.107275,8442456
2020-03-02,25.150000,27.320000,25.100000,27.100000,26.901413,7070008
2020-03-03,26.860001,27.344999,26.820000,27.110001,26.911341,3776199
2020-03-04,28.000000,28.490000,27.950001,28.100000,27.894087,4430043
2020-03-05,28.250000,28.719999,28.230000,28.540001,28.330862,3436628
2020-03-06,29.450001,29.480000,28.910000,29.080000,28.866903,3397605
2020-03-09,29.250000,30.934999,29.170000,29.820000,29.601480,7359233
2020-03-10,28.940001,29.389999,28.459999,29.139999,28.926464,6854425
2020-03-11,27.700001,27.799999,26.514999,26.629999,26.434856,8062042
2020-03-12,25.690001,25.799999,23.680000,24.309999,24.131859,8017695
2020-03-13,21.500000,25.010000,20.700001,25.010000,24.826729,10180785
2020-03-16,22.540001,23.570000,21.709999,21.709999,21.550911,7681681
2020-03-17,22.790001,24.180000,22.000000,24.000000,23.824131,10148469
2020-03-18,24.750000,25.900000,23.770000,24.389999,24.211271,7182863
2020-03-19,21.250000,23.190001,21.100000,22.370001,22.206076,8810004
2020-03-20,22.879999,23.879999,21.740000,21.740000,21.580690,5999982
2020-03-23,21.059999,23.639999,21.059999,22.730000,22.563437,6441549
2020-03-24,24.570000,25.600000,23.469999,24.209999,24.032591,8080437
2020-03-25,26.230000,26.280001,24.900000,25.879999,25.690353,4782293
2020-03-26,26.690001,26.799999,25.610001,25.980000,25.789619,4997174
2020-03-27,25.670000,25.950001,24.510000,24.700001,24.519001,9000606
2020-03-30,23.900000,24.510000,23.610001,24.510000,24.330393,6461829
2020-03-31,23.900000,24.180000,22.980000,23.049999,22.881090,7087453
2020-04-01,22.799999,23.440001,22.540001,23.400000,23.228527,3274070
2020-04-02,23.799999,24.600000,23.790001,24.340000,24.161638,3167484
2020-04-03,25.400000,25.500000,24.120001,24.530001,24.350246,3297484
2020-04-06,25.000000,25.540001,24.410000,25.420000,25.233725,3653524
2020-04-07,26.709999,27.170000,25.719999,26.049999,25.859108,3588077
2020-04-08,25.540001,26.280001,25.129999,25.610001,25.422333,3215577
2020-04-09,25.670000,25.830000,24.940001,25.639999,25.452112,3207745
2020-04-14,27.010000,28.910000,26.930000,28.820000,28.608809,6180578
2020-04-15,29.450001,29.730000,28.719999,29.309999,29.095219,5735999
2020-04-16,29.190001,29.584999,28.680000,29.340000,29.125000,3904446
2020-04-17,29.070000,29.129999,28.260000,28.570000,28.360641,5317131
2020-04-20,27.510000,28.049999,27.430000,27.500000,27.298483,3134438
2020-04-21,27.639999,28.190001,27.540001,27.660000,27.457310,4185141
2020-04-22,26.730000,27.680000,26.730000,27.410000,27.209141,2229135
2020-04-23,28.500000,28.690001,28.030001,28.480000,28.271301,4426144
