Date,Open,High,Low,Close,Adj Close,Volume
2019-12-19,102.239998,102.650002,101.820000,102.260002,96.240211,1372639
2019-12-20,102.480003,103.660004,102.339996,103.660004,97.557793,4205823
2019-12-23,102.860001,102.919998,101.769997,101.830002,95.835518,721473
2019-12-24,102.589996,102.970001,101.875000,102.000000,95.995514,499674
2019-12-27,102.099998,103.050003,102.029999,102.510002,96.475487,580780
2019-12-30,102.000000,102.144997,101.099998,101.599998,95.619057,697019
2019-12-31,100.500000,101.370003,100.400002,100.400002,94.489700,814010
2020-01-02,100.120003,101.440002,100.110001,101.150002,95.195549,482963
2020-01-03,103.000000,103.000000,101.309998,101.360001,95.393188,583109
2020-01-06,100.779999,101.150002,100.000000,101.129997,95.176720,660362
2020-01-07,101.029999,102.000000,100.400002,101.739998,95.750809,832047
2020-01-08,101.180000,101.919998,100.089996,100.860001,94.922623,1185405
2020-01-09,101.169998,102.650002,101.010002,102.190002,96.174324,1002925
2020-01-10,101.660004,102.720001,101.070000,102.430000,96.400200,952153
2020-01-13,101.650002,102.160004,101.379997,102.080002,96.070801,577652
2020-01-14,101.660004,103.970001,101.599998,103.970001,97.849541,1087186
2020-01-15,103.410004,104.000000,103.070000,103.389999,97.303680,786237
2020-01-16,103.860001,103.860001,103.019997,103.400002,97.313095,1236149
2020-01-17,104.050003,105.559998,104.000000,105.239998,99.044777,1155300
2020-01-20,105.650002,107.129997,105.489998,106.190002,99.938858,1187171
2020-01-21,106.150002,106.610001,105.510002,106.449997,100.183548,1131171
2020-01-22,105.900002,107.790001,105.739998,107.379997,101.058800,1252911
2020-01-23,107.370003,107.440002,105.699997,106.190002,99.938858,923602
2020-01-24,104.370003,104.790001,102.879997,103.180000,97.106049,1884003
2020-01-28,97.139999,100.099998,97.129997,99.989998,94.103836,2076713
2020-01-29,100.930000,100.980003,100.129997,100.430000,94.517937,1264507
2020-01-30,99.900002,100.029999,99.190002,99.190002,93.350937,1505797
2020-01-31,99.820000,100.089996,98.769997,98.769997,92.955650,3248392
2020-02-03,96.669998,97.620003,96.059998,96.860001,91.158089,1816783
2020-02-04,96.150002,97.800003,95.849998,97.339996,91.609833,1932022
2020-02-05,98.010002,98.489998,97.580002,98.430000,92.635674,1414163
2020-02-06,99.199997,99.500000,98.489998,99.139999,93.303871,1457364
2020-02-07,98.940002,99.059998,97.809998,98.430000,92.635674,1380075
2020-02-10,98.000000,98.660004,97.199997,98.309998,92.522728,1235439
2020-02-11,97.800003,98.800003,97.080002,98.629997,92.823891,1618289
2020-02-12,98.879997,98.879997,97.129997,97.500000,91.760422,1406169
2020-02-13,98.989998,99.139999,97.540001,98.010002,92.240395,1513667
2020-02-14,97.769997,98.370003,97.589996,97.650002,91.901588,1509923
2020-02-17,97.550003,98.160004,97.269997,97.839996,92.080399,739790
2020-02-18,97.510002,99.080002,97.279999,98.309998,92.522728,1041502
2020-02-19,98.459999,98.550003,97.540001,98.089996,92.315674,833858
2020-02-20,97.739998,98.580002,97.639999,98.139999,92.362740,1162464
2020-02-21,98.000000,98.389999,97.550003,97.690002,91.939232,914264
2020-02-24,97.500000,97.529999,94.889999,95.260002,89.652283,2052755
2020-02-25,93.250000,94.080002,92.730003,93.599998,88.089996,1782502
2020-02-26,92.040001,92.970001,91.459999,91.889999,86.480659,1848108
2020-02-27,91.349998,92.900002,89.940002,90.410004,85.087791,2603408
2020-02-28,86.680000,87.879997,86.599998,87.269997,82.132629,5142427
2020-03-02,86.639999,86.669998,83.459999,86.269997,81.191490,2894077
2020-03-03,88.050003,90.300003,88.019997,88.800003,83.572571,3862089
2020-03-04,88.800003,90.660004,88.239998,90.000000,84.701927,2193560
2020-03-05,90.500000,91.470001,88.209999,88.449997,86.608780,3093375
2020-03-06,86.699997,87.680000,86.110001,86.250000,84.454582,1925868
2020-03-09,81.779999,82.440002,78.059998,80.769997,79.088654,4335659
2020-03-10,78.500000,83.720001,78.260002,83.610001,81.869537,4036316
2020-03-11,85.110001,85.910004,82.360001,82.709999,80.988274,2530495
2020-03-12,82.199997,82.199997,76.309998,77.400002,75.788811,2721682
2020-03-13,74.000000,82.849998,72.769997,81.080002,79.392204,4541137
2020-03-16,78.000000,80.940002,77.019997,77.650002,76.033607,2932528
2020-03-17,80.980003,86.000000,79.669998,83.000000,81.272232,3838521
2020-03-18,82.449997,82.889999,77.709999,79.910004,78.246559,3039026
2020-03-19,80.050003,89.129997,79.379997,80.519997,78.843857,4215187
2020-03-20,83.000000,83.809998,80.010002,82.000000,80.293053,2904734
2020-03-23,76.599998,79.500000,76.199997,78.709999,77.071533,2691849
2020-03-24,79.000000,80.089996,76.870003,79.550003,77.894058,2501542
2020-03-25,86.000000,86.900002,81.834999,83.820000,82.075165,2981221
2020-03-26,86.900002,89.940002,86.500000,88.129997,86.295441,3827875
2020-03-27,89.489998,90.510002,85.410004,85.779999,83.994362,5353311
2020-03-30,84.680000,87.540001,83.779999,87.540001,85.717728,1887664
2020-03-31,89.000000,89.790001,83.690002,84.570000,82.809555,3359181
2020-04-01,87.839996,89.779999,87.000000,88.400002,86.559830,2860444
2020-04-02,86.699997,87.830002,85.419998,87.400002,85.580643,1744981
2020-04-03,90.169998,91.169998,88.089996,88.930000,87.078796,2393175
2020-04-06,89.199997,91.330002,89.199997,90.379997,88.498604,2105231
2020-04-07,92.389999,93.430000,89.220001,90.650002,88.762993,1854773
2020-04-08,89.120003,91.099998,87.570000,89.260002,87.401924,1632186
2020-04-09,90.010002,90.650002,88.169998,89.389999,87.529221,1494601
2020-04-14,89.419998,91.169998,89.419998,90.830002,88.939247,2216325
2020-04-15,90.080002,90.660004,88.919998,89.779999,87.911095,1833608
2020-04-16,88.010002,88.790001,87.540001,88.550003,86.706703,2204001
2020-04-17,90.459999,92.750000,90.330002,91.510002,89.605087,2539094
2020-04-20,91.379997,92.410004,88.449997,88.919998,87.069000,1685407
2020-04-21,87.690002,88.860001,86.660004,87.059998,85.247719,1700464
2020-04-22,85.000000,85.949997,83.870003,85.139999,83.367691,2039017
2020-04-23,87.070000,87.599998,85.790001,86.000000,84.209785,1727211
2020-04-24,86.790001,87.550003,85.540001,87.269997,85.453346,2749355
2020-04-27,87.500000,88.070000,86.099998,87.000000,85.188972,1088788
2020-04-28,86.709999,87.070000,85.305000,85.760002,83.974785,1710070
2020-04-29,86.400002,86.400002,84.750000,85.510002,83.729988,1895370
2020-04-30,87.980003,88.139999,86.919998,87.510002,85.688354,2026373
2020-05-01,84.900002,84.900002,82.589996,82.589996,80.870766,2016098
2020-05-04,81.860001,81.900002,80.099998,81.300003,79.607628,1717690
2020-05-05,82.120003,83.059998,81.629997,82.750000,81.027443,1323805
2020-05-06,82.650002,82.900002,81.500000,81.989998,80.283257,1369640
2020-05-07,82.300003,82.370003,81.080002,81.510002,79.813255,2203546
2020-05-08,83.489998,83.860001,82.860001,83.000000,81.272232,1799428
2020-05-11,84.330002,84.440002,83.400002,83.989998,82.241623,1130217
2020-05-12,83.440002,83.790001,82.110001,82.599998,80.880562,1150207
2020-05-13,81.650002,83.919998,81.510002,83.720001,81.977249,1653419
2020-05-14,83.830002,83.989998,82.940002,83.260002,81.526825,3198855
2020-05-15,84.279999,85.599998,83.959999,85.360001,83.583107,1843958
2020-05-18,87.610001,91.169998,86.980003,90.300003,88.420280,2628334
2020-05-19,94.400002,95.290001,92.980003,94.519997,92.552429,2493323
2020-05-20,93.500000,94.559998,93.139999,94.160004,92.199928,1088751
2020-05-21,95.800003,96.099998,93.169998,93.190002,91.250114,1620057
2020-05-22,92.879997,93.089996,90.879997,91.330002,89.428833,2435786
2020-05-25,92.879997,92.980003,91.870003,92.510002,90.584274,992502
2020-05-26,92.989998,93.849998,92.000000,93.800003,91.847420,1488434
2020-05-27,91.000000,91.570000,90.099998,91.519997,89.614876,2316899
2020-05-28,92.309998,93.989998,92.209999,93.629997,91.680954,1691575
2020-05-29,93.500000,94.790001,92.930000,93.400002,91.455742,3850357
2020-06-01,94.360001,97.300003,94.360001,97.230003,95.206017,1779210
2020-06-02,96.419998,97.699997,95.930000,96.970001,94.951431,1290429
2020-06-03,98.540001,98.570000,96.769997,97.419998,95.392059,1558100
2020-06-04,98.389999,99.199997,97.540001,98.400002,96.351662,2486050
2020-06-05,98.000000,98.915001,97.529999,98.599998,96.547501,1284731
2020-06-09,101.690002,103.269997,101.339996,101.370003,99.259842,2187813
2020-06-10,99.610001,101.220001,99.339996,100.480003,98.388367,1336883
2020-06-11,99.169998,100.589996,98.720001,98.860001,96.802086,1380022
2020-06-12,97.000000,98.199997,96.180000,97.809998,95.773941,1815142
2020-06-15,98.010002,99.120003,96.739998,96.870003,94.853516,1578886
2020-06-16,98.660004,100.419998,98.000000,99.559998,97.487511,2136272
2020-06-17,100.000000,100.309998,97.910004,98.870003,96.811882,1659207
2020-06-18,97.459999,98.230003,97.080002,97.610001,95.578110,2199121
2020-06-19,98.290001,98.680000,95.930000,96.279999,94.275795,2588772
2020-06-22,95.250000,97.470001,95.110001,96.699997,94.687050,1062556
2020-06-23,97.699997,98.535004,96.080002,98.050003,96.008949,1453855
2020-06-24,98.500000,98.739998,97.760002,98.680000,96.625832,1233210
2020-06-25,97.470001,98.239998,96.970001,97.059998,95.039551,1756393
2020-06-26,97.500000,99.120003,97.110001,98.989998,96.929375,3441872
2020-06-29,97.050003,97.540001,96.500000,97.269997,95.245178,1124712
2020-06-30,98.389999,98.629997,97.180000,97.959999,95.920822,1633924
2020-07-01,98.160004,98.279999,96.379997,97.150002,95.127686,1055823
2020-07-02,97.480003,98.000000,96.309998,97.809998,95.773941,931370
2020-07-03,97.139999,97.800003,95.870003,96.389999,94.383499,1636862
2020-07-06,96.010002,96.629997,95.300003,95.449997,93.463066,1366166
2020-07-07,96.139999,96.730003,95.750000,96.290001,94.285583,2441922
2020-07-08,96.300003,97.580002,95.050003,95.540001,93.551201,1533287
2020-07-09,97.290001,99.040001,97.290001,98.669998,96.616043,1912580
